ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
6723.T,RENESAS ELECTRONICS CORP,JP,3750.0,7.14,16.75,1.24,23817320,19159170,0.0,5日急騰 +16.7% / 単日急騰 +7.1% / 新高値圏,3,2026-05-12 22:59,True
RKLB,Rocket Lab Corporation,US,117.55999755859375,0.18,49.26,1.56,42279641,27173090,0.0,5日急騰 +49.3% / 新高値圏,2,2026-05-12 22:59,True
DDOG,"Datadog, Inc.",US,199.94000244140625,-1.18,37.2,1.76,11717580,6655710,-1.18,5日急騰 +37.2% / 新高値圏,2,2026-05-12 22:59,True
285A.T,KIOXIA HOLDINGS CORPORATION,JP,46100.0,0.35,22.74,0.77,25820340,33512065,0.0,5日急騰 +22.7% / 新高値圏,2,2026-05-12 22:59,False
6594.T,NIDEC CORPORATION,JP,2829.0,2.87,18.02,1.34,7769080,5791535,0.0,5日急騰 +18.0% / 新高値圏,2,2026-05-12 22:59,True
6981.T,MURATA MANUFACTURING CO,JP,6078.0,1.98,17.88,1.32,17035560,12878010,0.0,5日急騰 +17.9% / 新高値圏,2,2026-05-12 22:59,False
8035.T,TOKYO ELECTRON,JP,52160.0,0.15,17.5,1.13,3837400,3382370,-0.55,5日急騰 +17.5% / 新高値圏,2,2026-05-12 22:59,True
6963.T,ROHM CO LTD,JP,3967.0,-0.82,16.75,1.45,7300600,5048105,-0.82,5日急騰 +16.7% / 新高値圏,2,2026-05-12 22:59,True
IONQ,"IonQ, Inc.",US,55.869998931884766,-1.79,16.4,1.13,45583283,40173415,-1.79,5日急騰 +16.4% / 新高値圏,2,2026-05-12 22:58,True
6954.T,FANUC CORPORATION,JP,7750.0,2.46,12.73,1.18,8891140,7561095,0.0,5日急騰 +12.7% / 新高値圏,2,2026-05-12 22:59,False
NVDA,NVIDIA Corporation,US,220.77999877929688,0.61,12.36,1.07,162339406,151885856,0.0,5日急騰 +12.4% / 新高値圏,2,2026-05-12 22:59,True
6273.T,SMC CORP,JP,84560.0,2.72,11.15,1.21,437360,361180,0.0,5日急騰 +11.1% / 新高値圏,2,2026-05-12 22:59,False
AMD,"Advanced Micro Devices, Inc.",US,448.2900085449219,-2.29,26.19,1.13,55002415,48553768,-2.29,5日急騰 +26.2%,1,2026-05-12 22:59,True
6526.T,SOCIONEXT INC,JP,2265.0,-4.83,21.84,1.41,13082760,9306480,-4.83,5日急騰 +21.8%,1,2026-05-12 22:59,True
MU,"Micron Technology, Inc.",US,766.5800170898438,-3.61,19.74,1.37,62129067,45339796,-3.61,5日急騰 +19.7%,1,2026-05-12 22:59,True
SMCI,"Super Micro Computer, Inc.",US,32.790000915527344,-2.18,17.82,1.64,62570357,38149039,-7.29,5日急騰 +17.8%,1,2026-05-12 22:58,True
MDB,"MongoDB, Inc.",US,308.7200012207031,4.78,15.76,1.28,2071973,1621308,-16.2,5日急騰 +15.8%,1,2026-05-12 22:58,True
9984.T,SOFTBANK GROUP CORP,JP,5987.0,4.25,14.72,0.97,82464440,84779610,-6.8,5日急騰 +14.7%,1,2026-05-12 22:59,True
MRNA,"Moderna, Inc.",US,53.27000045776367,0.74,14.04,1.72,13774120,8010730,-7.84,5日急騰 +14.0%,1,2026-05-12 22:59,True
QCOM,QUALCOMM Incorporated,US,210.30999755859375,-11.46,12.74,1.5,40584513,27059698,-11.46,5日急騰 +12.7%,1,2026-05-12 22:59,True
6758.T,SONY GROUP CORPORATION,JP,3484.0,3.32,11.92,1.88,41811060,22284875,-3.99,5日急騰 +11.9%,1,2026-05-12 22:59,True
7735.T,SCREEN HOLDINGS CO LTD,JP,11430.0,0.18,11.73,0.98,2057160,2090120,-2.7,5日急騰 +11.7%,1,2026-05-12 22:59,False
INTC,Intel Corporation,US,120.61000061035156,-6.82,11.52,1.11,171645391,154552332,-6.82,5日急騰 +11.5%,1,2026-05-12 22:59,True
TSLA,"Tesla, Inc.",US,433.45001220703125,-2.6,11.32,0.99,64126419,64945134,-2.6,5日急騰 +11.3%,1,2026-05-12 22:58,True
6861.T,KEYENCE CORP,JP,79260.0,-3.69,11.16,1.42,1568560,1103825,-5.83,5日急騰 +11.2%,1,2026-05-12 22:59,True
DELL,Dell Technologies Inc.,US,238.94000244140625,-3.28,10.46,1.35,8844268,6565177,-8.26,5日急騰 +10.5%,1,2026-05-12 22:59,True
8058.T,MITSUBISHI CORP,JP,5500.0,4.72,10.22,1.63,21043940,12905725,-3.63,5日急騰 +10.2%,1,2026-05-12 22:59,True
UNH,UnitedHealth Group Incorporated,US,396.3900146484375,3.11,8.94,0.81,6726484,8309876,0.0,新高値圏,1,2026-05-12 22:59,False
2802.T,AJINOMOTO CO INC,JP,5439.0,-1.09,6.86,1.96,9088040,4625930,-1.09,新高値圏,1,2026-05-12 22:59,False
6752.T,PANASONIC HOLDINGS CORP,JP,3405.0,2.13,6.31,1.28,12677140,9937125,0.0,新高値圏,1,2026-05-12 22:59,False
6971.T,KYOCERA CORP,JP,2847.5,-0.37,5.05,1.44,7690560,5325920,-0.37,新高値圏,1,2026-05-12 22:59,False
TXN,Texas Instruments Incorporated,US,295.1700134277344,-0.87,5.04,0.94,8367625,8932811,-0.87,新高値圏,1,2026-05-12 22:58,False
NVO,Novo Nordisk A/S,US,47.0,1.29,4.75,0.98,18378938,18737244,-1.71,新高値圏,1,2026-05-12 22:59,True
AAPL,Apple Inc.,US,294.79998779296875,0.72,3.83,0.99,48488803,48900000,0.0,新高値圏,1,2026-05-12 22:59,True
ADI,"Analog Devices, Inc.",US,419.6499938964844,-0.73,3.68,1.15,4001305,3468646,-0.73,新高値圏,1,2026-05-12 22:58,False
2914.T,JAPAN TOBACCO INC,JP,6058.0,-1.72,3.29,1.38,5853480,4248445,-1.72,新高値圏,1,2026-05-12 22:59,True
6762.T,TDK CORP,JP,2961.0,0.85,2.44,0.93,14089700,15075845,0.0,新高値圏,1,2026-05-12 22:59,False
6503.T,MITSUBISHI ELECTRIC CORP,JP,6373.0,-1.15,2.28,1.19,7997080,6722480,-1.35,新高値圏,1,2026-05-12 22:59,False
SNPS,"Synopsys, Inc.",US,513.2100219726562,-0.58,2.13,0.91,1521108,1678207,-0.63,新高値圏,1,2026-05-12 22:59,True
TTWO,"Take-Two Interactive Software, ",US,225.99000549316406,2.04,1.29,1.23,1869135,1513963,0.0,新高値圏,1,2026-05-12 22:58,True
CDNS,"Cadence Design Systems, Inc.",US,358.0400085449219,-1.69,1.25,0.85,2246551,2629567,-1.69,新高値圏,1,2026-05-12 22:58,True
EA,Electronic Arts Inc.,US,200.19000244140625,-0.01,-0.68,1.38,2359568,1709527,-1.94,新高値圏,1,2026-05-12 22:59,True
